INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
297694905,12/08/2024,16:41:00,BROOKLYN,OUTSIDE,90,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,<18,M,BLACK,993758,196212,40.705229,-73.965706,POINT (-73.965706 40.705229)
280107188,01/06/2024,13:53:00,BROOKLYN,OUTSIDE,72,0,STREET,(null),N,45-64,M,WHITE HISPANIC,45-64,M,BLACK,980701,177837,40.6548,-74.01279,POINT (-74.01279 40.6548)
288607690,06/15/2024,19:28:00,MANHATTAN,OUTSIDE,26,0,STREET,(null),N,(null),(null),(null),18-24,F,BLACK,995545,236005,40.81445,-73.959195,POINT (-73.959195 40.81445)
293148191,09/11/2024,7:26:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1010872,250396,40.853914,-73.903767,POINT (-73.903767 40.853914)
297712292,12/09/2024,0:10:00,BRONX,OUTSIDE,43,0,STREET,(null),N,18-24,M,WHITE HISPANIC,45-64,M,ASIAN / PACIFIC ISLANDER,1017862,241678,40.829963,-73.87854,POINT (-73.87854 40.829963)
297034382,11/24/2024,21:19:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,999496,190300,,,
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,0,PLAYGROUND,(null),N,45-64,M,BLACK HISPANIC,65+,M,BLACK,988814,203798,40.726054,-73.983534,POINT (-73.983534 40.726054)
290913129,07/30/2024,3:10:00,MANHATTAN,OUTSIDE,23,0,(null),(null),N,25-44,M,BLACK,18-24,M,BLACK,999875,225983,40.786936,-73.943574,POINT (-73.943574 40.786936)
284321057,03/25/2024,2:20:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1018553,245062,40.839248,-73.876026,POINT (-73.876026 40.839248)
298699604,12/31/2024,19:16:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1015120,173870,40.643866,-73.888761,POINT (-73.888761 40.643866)
293730142,09/22/2024,16:42:00,BRONX,OUTSIDE,42,0,STREET,(null),N,18-24,M,BLACK,<18,M,BLACK,1009502,242413,40.832007,-73.908749,POINT (-73.908749 40.832007)
288209439,06/08/2024,3:05:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,F,WHITE HISPANIC,25-44,M,BLACK,1009968,182502,40.667566,-73.907293,POINT (-73.907293 40.667566)
289486889,07/03/2024,1:29:00,QUEENS,OUTSIDE,101,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1053765,158439,40.601283,-73.749665,POINT (-73.749665 40.601283)
292193191,08/23/2024,15:01:00,BROOKLYN,INSIDE,78,0,COMMERCIAL,CANDY STORE,N,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,989249,180622,40.662442,-73.981979,POINT (-73.981979 40.662442)
288170331,06/08/2024,0:51:00,MANHATTAN,INSIDE,34,0,COMMERCIAL,BAR/NIGHT CLUB,N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1006513,253947,40.863675,-73.919511,POINT (-73.919511 40.863675)
294716396,10/11/2024,0:26:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1021302,257958,40.874634,-73.86602,POINT (-73.86602 40.874634)
293650726,09/20/2024,14:10:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1010891,252143,40.858709,-73.903691,POINT (-73.903691 40.858709)
291073925,08/02/2024,5:15:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,BLACK,65+,M,BLACK,1010861,252080,40.858538,-73.9038,POINT (-73.9038 40.858538)
293833178,09/24/2024,21:39:00,BROOKLYN,OUTSIDE,77,0,PLAYGROUND,(null),N,(null),(null),(null),18-24,M,BLACK,999644,185003,40.674456,-73.944503,POINT (-73.944503 40.674456)
298079917,12/16/2024,1:05:00,QUEENS,INSIDE,109,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1026304,225239,40.784806,-73.848139,POINT (-73.848139 40.784806)
279863277,01/02/2024,21:00:00,BROOKLYN,OUTSIDE,69,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,25-44,M,BLACK,<18,M,BLACK,1016320,170575,40.63481,-73.884452,POINT (-73.884452 40.63481)
294257183,10/02/2024,21:54:00,BRONX,OUTSIDE,42,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,BLACK HISPANIC,1010883,244201,40.836912,-73.903749,POINT (-73.903749 40.836912)
290844671,07/29/2024,15:35:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,GROCERY/BODEGA,N,<18,M,BLACK,<18,M,BLACK HISPANIC,997996,179389,40.659049,-73.950454,POINT (-73.950454 40.659049)
287439574,05/24/2024,21:56:00,MANHATTAN,OUTSIDE,24,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,993290,230079,40.798185,-73.967348,POINT (-73.967348 40.798185)
295641945,10/29/2024,13:48:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),N,<18,M,BLACK,45-64,F,WHITE,997391,231145,40.801108,-73.952532,POINT (-73.952532 40.801108)
297737363,12/09/2024,16:00:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,998916,174675,40.646107,-73.94715,POINT (-73.94715 40.646107)
295775770,10/31/2024,18:36:00,MANHATTAN,OUTSIDE,20,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,991202,224999,,,
286290814,05/02/2024,21:00:00,QUEENS,OUTSIDE,102,0,(null),HOSPITAL,N,(null),(null),(null),25-44,M,BLACK,1035454,193217,40.696865,-73.815344,POINT (-73.815344 40.696865)
291799909,08/16/2024,1:19:00,BRONX,OUTSIDE,52,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1010769,253612,40.862742,-73.904126,POINT (-73.904126 40.862742)
283885164,03/16/2024,12:45:00,MANHATTAN,OUTSIDE,9,0,STREET,(null),N,25-44,M,WHITE HISPANIC,45-64,F,ASIAN / PACIFIC ISLANDER,989057,204238,40.727261,-73.982657,POINT (-73.982657 40.727261)
294557860,10/08/2024,14:12:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1017157,246883,40.844251,-73.881062,POINT (-73.881062 40.844251)
283128965,03/02/2024,1:29:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),25-44,F,BLACK,1006769,241999,40.830878,-73.918625,POINT (-73.918625 40.830878)
289111776,06/25/2024,5:12:00,MANHATTAN,OUTSIDE,1,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,WHITE HISPANIC,983749,202352,40.722088,-74.001806,POINT (-74.001806 40.722088)
297034382,11/24/2024,21:19:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),Y,(null),(null),(null),18-24,M,BLACK,999496,190300,,,
286397104,05/04/2024,1:25:00,QUEENS,OUTSIDE,102,0,COMMERCIAL,BAR/NIGHT CLUB,Y,18-24,M,BLACK,45-64,M,BLACK,1029424,191245,40.691487,-73.837101,POINT (-73.837101 40.691487)
293669803,09/21/2024,1:30:00,BROOKLYN,OUTSIDE,94,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1002791,203532,40.725307,-73.933107,POINT (-73.933107 40.725307)
280568175,01/15/2024,14:48:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,999575,236782,40.816576,-73.944633,POINT (-73.944633 40.816576)
286725462,05/11/2024,3:00:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,F,BLACK,18-24,M,BLACK,1023668,257651,40.873781,-73.857466,POINT (-73.857466 40.873781)
282042587,02/10/2024,3:00:00,BROOKLYN,INSIDE,79,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,F,BLACK,999851,193263,40.697126,-73.943737,POINT (-73.943737 40.697126)
281975469,02/09/2024,6:40:00,QUEENS,OUTSIDE,104,0,COMMERCIAL,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1009124,195901,40.704345,-73.910285,POINT (-73.910285 40.704345)
296248355,11/09/2024,11:44:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK,998221,239909,40.82516,-73.949519,POINT (-73.949519 40.82516)
294430756,10/05/2024,7:15:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1014862,244458,40.837603,-73.889368,POINT (-73.889368 40.837603)
284584434,03/30/2024,20:50:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1013076,252524,40.859748,-73.895791,POINT (-73.895791 40.859748)
287497159,05/25/2024,18:01:00,QUEENS,OUTSIDE,102,0,STREET,(null),N,(null),(null),(null),45-64,M,WHITE HISPANIC,1030953,194101,40.699324,-73.831571,POINT (-73.831571 40.699324)
287123516,05/18/2024,22:28:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1009515,183436,40.670131,-73.908924,POINT (-73.908924 40.670131)
286159384,04/30/2024,13:35:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,65+,M,WHITE HISPANIC,65+,M,BLACK HISPANIC,1003027,248606,40.849022,-73.932127,POINT (-73.932127 40.849022)
289233744,06/27/2024,23:50:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,18-24,M,ASIAN / PACIFIC ISLANDER,18-24,M,ASIAN / PACIFIC ISLANDER,1060291,207786,40.736676,-73.72561,POINT (-73.72561 40.736676)
291957215,08/19/2024,11:06:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK,1025542,258276,40.875486,-73.850689,POINT (-73.850689 40.875486)
291151312,08/02/2024,18:25:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,<18,M,BLACK HISPANIC,45-64,M,WHITE HISPANIC,1004967,247674,40.84646,-73.925119,POINT (-73.925119 40.84646)
295944949,11/04/2024,22:50:00,BRONX,OUTSIDE,47,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,1024643,266309,40.897539,-73.85389,POINT (-73.85389 40.897539)
292252758,08/24/2024,16:30:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1008225,250623,40.854545,-73.913334,POINT (-73.913334 40.854545)
292215677,08/24/2024,2:08:00,MANHATTAN,OUTSIDE,34,0,DWELLING,MULTI DWELL - APT BUILD,Y,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,1005025,254060,40.863989,-73.924889,POINT (-73.924889 40.863989)
288209440,06/08/2024,11:13:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1011357,170320,40.634124,-73.902336,POINT (-73.902336 40.634124)
296313801,11/11/2024,14:50:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),N,18-24,M,BLACK,<18,F,BLACK,1000047,239218,40.82326,-73.942923,POINT (-73.942923 40.82326)
287987383,06/04/2024,21:00:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1004223,235405,40.812786,-73.927846,POINT (-73.927846 40.812786)
289356291,06/28/2024,22:25:00,BROOKLYN,OUTSIDE,81,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),25-44,M,BLACK,1004878,190338,40.689088,-73.925615,POINT (-73.925615 40.689088)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),Y,<18,M,BLACK,65+,M,WHITE HISPANIC,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
292760180,09/04/2024,11:45:00,BRONX,INSIDE,46,0,OTHER,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1012548,250653,40.854617,-73.897705,POINT (-73.897705 40.854617)
290471572,07/22/2024,15:28:00,BRONX,OUTSIDE,40,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,18-24,M,BLACK,1005919,236106,40.814706,-73.921716,POINT (-73.921716 40.814706)
298672096,12/30/2024,16:45:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),<18,F,WHITE HISPANIC,1021316,259277,40.878261,-73.865964,POINT (-73.865964 40.878261)
284047223,03/18/2024,18:01:00,BROOKLYN,OUTSIDE,67,0,STREET,PVT HOUSE,N,18-24,M,BLACK,45-64,M,BLACK,1005324,178327,40.656119,-73.924046,POINT (-73.924046 40.656119)
294818630,10/12/2024,3:40:00,BROOKLYN,OUTSIDE,70,0,STREET,RESTAURANT/DINER,Y,45-64,M,BLACK,25-44,M,BLACK HISPANIC,996216,174843,40.646574,-73.956879,POINT (-73.956879 40.646574)
286397103,05/04/2024,1:00:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,1001329,187143,40.680325,-73.938423,POINT (-73.938423 40.680325)
292145997,08/22/2024,23:20:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1003509,185018,,,
291716607,08/14/2024,23:10:00,BRONX,OUTSIDE,47,0,DWELLING,HOTEL/MOTEL,N,25-44,M,BLACK,25-44,M,BLACK,1032043,261242,40.883595,-73.827157,POINT (-73.827157 40.883595)
290471573,07/22/2024,22:40:00,BRONX,OUTSIDE,40,0,COMMERCIAL,CANDY STORE,N,<18,M,BLACK HISPANIC,65+,F,BLACK HISPANIC,1007292,238953,40.822517,-73.916746,POINT (-73.916746 40.822517)
289233743,06/27/2024,17:50:00,MANHATTAN,OUTSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,995545,236005,40.81445,-73.959195,POINT (-73.959195 40.81445)
287125471,05/19/2024,3:00:00,BROOKLYN,INSIDE,81,0,OTHER,HOSPITAL,N,(null),(null),(null),25-44,M,BLACK,1007189,245707,40.841057,-73.917095,POINT (-73.917095 40.841057)
292193190,08/23/2024,14:36:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,<18,M,BLACK,25-44,M,BLACK,1000995,230244,40.798627,-73.93952,POINT (-73.93952 40.798627)
285394785,04/16/2024,1:08:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,997391,231145,40.801108,-73.952532,POINT (-73.952532 40.801108)
284583087,03/30/2024,13:40:00,BRONX,OUTSIDE,52,0,STREET,(null),N,18-24,M,WHITE HISPANIC,<18,M,BLACK,1012584,253498,40.862423,-73.897562,POINT (-73.897562 40.862423)
298034554,12/15/2024,17:50:00,BRONX,OUTSIDE,43,0,STREET,(null),Y,<18,F,WHITE HISPANIC,25-44,M,BLACK,1024906,238243,40.820506,-73.853109,POINT (-73.853109 40.820506)
295171619,10/20/2024,4:15:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,985441,218471,40.766331,-73.995697,POINT (-73.995697 40.766331)
291035717,08/01/2024,23:12:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1005994,182105,40.666486,-73.921619,POINT (-73.921619 40.666486)
281438760,01/31/2024,13:04:00,MANHATTAN,OUTSIDE,23,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1001808,228700,40.79439,-73.936586,POINT (-73.936586 40.79439)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),Y,<18,M,BLACK HISPANIC,25-44,M,BLACK,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
280768895,01/18/2024,21:00:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1010264,212763,40.750624,-73.90611,POINT (-73.90611 40.750624)
291518690,08/10/2024,18:03:00,BRONX,OUTSIDE,52,0,STREET,(null),N,25-44,M,BLACK HISPANIC,45-64,F,BLACK HISPANIC,1010769,253612,40.862742,-73.904126,POINT (-73.904126 40.862742)
298316135,12/20/2024,20:55:00,QUEENS,OUTSIDE,109,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1023819,224864,40.783797,-73.857115,POINT (-73.857115 40.783797)
288208647,06/08/2024,21:31:00,QUEENS,INSIDE,102,0,DWELLING,PVT HOUSE,N,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,1030162,191193,40.69134,-73.83444,POINT (-73.83444 40.69134)
296248356,11/09/2024,4:15:00,QUEENS,OUTSIDE,104,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1015653,194855,40.701455,-73.886743,POINT (-73.886743 40.701455)
286098203,04/29/2024,18:55:00,BRONX,OUTSIDE,45,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,25-44,M,BLACK,25-44,M,BLACK,1032947,238316,40.820665,-73.824055,POINT (-73.824055 40.820665)
294818629,10/12/2024,19:11:00,MANHATTAN,OUTSIDE,5,0,STREET,(null),Y,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,984838,198804,40.712349,-73.997877,POINT (-73.997877 40.712349)
282063848,02/11/2024,18:08:00,BROOKLYN,INSIDE,75,0,COMMERCIAL,GROCERY/BODEGA,N,25-44,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,1015089,182929,40.668723,-73.888832,POINT (-73.888832 40.668723)
286098201,04/29/2024,23:08:00,BROOKLYN,OUTSIDE,90,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,18-24,M,BLACK,999200,197683,40.709259,-73.946074,POINT (-73.946074 40.709259)
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,(null),(null),(null),65+,F,BLACK,995441,183745,40.671008,-73.959655,POINT (-73.959655 40.671008)
297030186,11/24/2024,5:50:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,(null),(null),(null),18-24,F,BLACK HISPANIC,1005061,247053,40.844754,-73.924783,POINT (-73.924783 40.844754)
283500025,03/10/2024,0:35:00,BROOKLYN,INSIDE,77,0,DWELLING,MULTI DWELL - APT BUILD,Y,(null),(null),(null),25-44,M,BLACK,996547,184480,40.673024,-73.955668,POINT (-73.955668 40.673024)
288294532,06/10/2024,15:50:00,QUEENS,OUTSIDE,103,0,PLAYGROUND,(null),N,<18,M,BLACK,<18,M,BLACK,1038711,196273,40.705233,-73.803573,POINT (-73.803573 40.705233)
287998198,03/15/2024,22:16:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,998100,233193,40.806726,-73.949968,POINT (-73.949968 40.806726)
294249516,10/02/2024,0:00:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),Y,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1000731,243512,40.835045,-73.94044,POINT (-73.94044 40.835045)
287782836,05/31/2024,18:08:00,MANHATTAN,OUTSIDE,26,0,PLAYGROUND,(null),N,(null),(null),(null),25-44,M,BLACK,995821,232160,40.803894,-73.958205,POINT (-73.958205 40.803894)
298263882,12/19/2024,21:10:00,QUEENS,INSIDE,109,0,STREET,(null),Y,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER,1030164,214448,40.755178,-73.834275,POINT (-73.834275 40.755178)
293719752,09/22/2024,6:15:00,QUEENS,OUTSIDE,113,0,STREET,(null),Y,(null),(null),(null),45-64,M,BLACK,1048949,187897,40.682176,-73.766728,POINT (-73.766728 40.682176)
295721938,10/30/2024,19:39:00,MANHATTAN,OUTSIDE,28,0,DWELLING,MULTI DWELL - APT BUILD,N,18-24,M,BLACK,25-44,M,BLACK,999141,231108,40.801004,-73.946215,POINT (-73.946215 40.801004)
286957308,05/15/2024,19:45:00,QUEENS,OUTSIDE,103,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,<18,F,BLACK,1041070,193697,40.69815,-73.795084,POINT (-73.795084 40.69815)
290856078,07/30/2024,1:08:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,1010362,182581,40.667781,-73.905871,POINT (-73.905871 40.667781)
292085580,08/21/2024,15:30:00,BROOKLYN,OUTSIDE,81,0,STREET,MULTI DWELL - APT BUILD,Y,<18,M,BLACK,45-64,M,BLACK,1004918,190071,40.688354,-73.925473,POINT (-73.925473 40.688354)
290733180,07/27/2024,2:35:00,BRONX,OUTSIDE,48,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1012600,249741,40.852113,-73.897521,POINT (-73.897521 40.852113)
296383585,11/12/2024,22:23:00,MANHATTAN,OUTSIDE,25,0,PLAYGROUND,(null),N,18-24,M,BLACK,25-44,M,BLACK,999347,232501,40.804825,-73.945466,POINT (-73.945466 40.804825)
285821127,04/23/2024,21:40:00,BRONX,OUTSIDE,46,0,STREET,(null),N,18-24,F,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1011851,253012,40.861094,-73.900215,POINT (-73.900215 40.861094)
286764295,05/11/2024,20:25:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC,1008071,194753,40.701197,-73.914089,POINT (-73.914089 40.701197)
286039709,04/27/2024,11:40:00,BRONX,OUTSIDE,49,0,OTHER,(null),N,(null),(null),(null),<18,M,WHITE HISPANIC,1000688,236005,40.81444,-73.940612,POINT (-73.940612 40.81444)
288617787,06/16/2024,23:35:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),Y,<18,M,BLACK,45-64,M,WHITE HISPANIC,1006604,254113,40.864128,-73.919179,POINT (-73.919179 40.864128)
296843487,11/20/2024,20:55:00,BRONX,OUTSIDE,41,0,STREET,(null),N,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1013962,237422,40.818297,-73.892652,POINT (-73.892652 40.818297)
292947998,09/07/2024,3:55:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1005382,246865,40.844237,-73.923623,POINT (-73.923623 40.844237)
282833318,02/26/2024,16:10:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,996039,184097,40.671975,-73.957498,POINT (-73.957498 40.671975)
293719752,09/22/2024,6:15:00,QUEENS,OUTSIDE,113,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1048949,187897,40.682176,-73.766728,POINT (-73.766728 40.682176)
296246344,11/09/2024,23:30:00,BRONX,OUTSIDE,40,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1010407,236216,40.814997,-73.905501,POINT (-73.905501 40.814997)
279799858,01/01/2024,14:57:00,BRONX,OUTSIDE,52,0,STREET,(null),N,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1014086,254305,40.864633,-73.892131,POINT (-73.892131 40.864633)
287542648,05/27/2024,2:19:00,BROOKLYN,INSIDE,90,0,COMMERCIAL,(null),N,25-44,M,BLACK,25-44,M,BLACK,1005580,198190,40.710638,-73.923061,POINT (-73.923061 40.710638)
295113913,10/19/2024,6:05:00,BRONX,OUTSIDE,41,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1014823,234292,40.809703,-73.889556,POINT (-73.889556 40.809703)
296101418,11/07/2024,9:15:00,MANHATTAN,OUTSIDE,20,0,STREET,(null),N,25-44,M,WHITE HISPANIC,45-64,M,WHITE,989731,221806,40.775481,-73.980211,POINT (-73.980211 40.775481)
285449093,04/16/2024,18:10:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1007885,246405,40.84297,-73.914577,POINT (-73.914577 40.84297)
280872174,01/20/2024,12:57:00,BRONX,INSIDE,44,0,COMMERCIAL,GROCERY/BODEGA,N,(null),(null),(null),25-44,M,BLACK,1006888,240238,40.826047,-73.9182,POINT (-73.9182 40.826047)
294044272,09/29/2024,2:06:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1036042,194327,40.699909,-73.813211,POINT (-73.813211 40.699909)
292713243,09/03/2024,13:08:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1011053,173146,40.641884,-73.903417,POINT (-73.903417 40.641884)
285821126,04/23/2024,16:05:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,997317,184842,40.674017,-73.952893,POINT (-73.952893 40.674017)
298357804,12/21/2024,15:22:00,BROOKLYN,OUTSIDE,61,1,TRANSIT,(null),N,<18,M,BLACK,18-24,M,BLACK,996614,157489,40.598939,-73.955477,POINT (-73.955477 40.598939)
287141673,05/19/2024,19:15:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,<18,M,BLACK,25-44,F,BLACK,1003427,176720,40.651712,-73.930886,POINT (-73.930886 40.651712)
294249516,10/02/2024,0:00:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),Y,18-24,M,BLACK,45-64,M,ASIAN / PACIFIC ISLANDER,1000731,243512,40.835045,-73.94044,POINT (-73.94044 40.835045)
293335062,09/14/2024,21:35:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK,1006962,242668,40.832714,-73.917925,POINT (-73.917925 40.832714)
283836676,03/16/2024,4:28:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),Y,25-44,M,BLACK,18-24,M,BLACK,1007805,175318,40.647853,-73.915116,POINT (-73.915116 40.647853)
294430757,10/05/2024,21:30:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,997994,188748,40.684736,-73.950444,POINT (-73.950444 40.684736)
289050197,06/24/2024,15:13:00,QUEENS,OUTSIDE,114,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,F,BLACK,<18,M,BLACK,999925,214506,40.755434,-73.943421,POINT (-73.943421 40.755434)
290794419,07/28/2024,20:55:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1018538,179658,40.659731,-73.876413,POINT (-73.876413 40.659731)
280107187,01/06/2024,14:02:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),65+,F,BLACK,999009,171975,40.638698,-73.946819,POINT (-73.946819 40.638698)
298357805,12/21/2024,18:15:00,BRONX,OUTSIDE,48,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1017012,244931,40.838904,-73.881597,POINT (-73.881597 40.838904)
